# Swedish Computer Shops Database
# Generated: 2026-04-10
# License: CC-BY-4.0
# Attribution: Contains data from Bolagsverket and SCB, licensed under CC-BY-4.0
#   as EU High Value Datasets.
# Sources:
#   SCB bulk file: https://vardefulla-datamangder.bolagsverket.se/scb/scb_bulkfil.zip
#   Bolagsverket bulk file: https://vardefulla-datamangder.bolagsverket.se/bolagsverket/bolagsverket_bulkfil.zip
#   SCB Branschnyckeltal API (turnover estimates)
# Note: Sole traders excluded for privacy.
#   Turnover estimates are industry medians by SNI code, not company-specific.
#   Only active companies included. Headquarters and holding companies excluded.
org_number,company_name,legal_form,legal_form_description,registration_date,status,address,co_address,postal_code,city,municipality,county,primary_sni,primary_sni_description,all_sni_codes,all_sni_descriptions,business_description,match_method,match_confidence,b2c_b2b,shop_category,chain_group,chain_type,parent_company,ultimate_owner,classification_confidence,classification_method,matched_keyword,estimated_turnover_sek,turnover_source,turnover_year,data_source,extraction_date,data_license
165591449045,VK IT & Datacenter AB,AB,Aktiebolag,20180112.0,active,NYTEBODAVÄGEN 27,,28372,LÖNSBODA,,,62201,,"62201,62202,63100,47401,62900",62201; 62202; 63100; Retail: computers & peripherals; 62900,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566889654,Valentine Web Systems AB,AB,Aktiebolag,20051103.0,active,SKABERSJÖ BANVÄG 2,,23392,SVEDALA,,,62100,,"62100,47401",62100; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568924293,Vallentuna Trädfällning AB,AB,Aktiebolag,20120510.0,active,GRÖNFINKSVÄGEN 7,,18647,VALLENTUNA,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568487861,ValueTech Nordic AB,AB,Aktiebolag,20110407.0,active,BOX 292,SVENSKA STANDARDBOLAG AB,79127,FALUN,,,62201,,"62201,47401",62201; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569623423,Vano IT AB,AB,Aktiebolag,20140220.0,active,STORGATAN 17,,46530,NOSSEBRO,,,47401,Retail: computers & peripherals,"47401,95101,95102,46501",Retail: computers & peripherals; Repair: computers; Repair: telecom equipment; Wholesale: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568986177,Varupartner Försäljning i Norden AB,AB,Aktiebolag,20120712.0,active,SKOGSBERG 109,LEIF ÖSTLIND,68692,SUNNE,,,47402,Retail: software,"47402,82200",Retail: software; 82200,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567265169,Vaxad Bil i Karlstad AB,AB,Aktiebolag,20070322.0,active,FJÄRRVIKSVÄGEN 13,,65350,KARLSTAD,,,95311,,"95311,47403",95311; Retail: consumer electronics,,sni_code,high,Service,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595587790,Veloxis AB,AB,Aktiebolag,20251205.0,active,RISSNAVÄGEN 5 A,JOAKIM HAGEN,83431,BRUNFLO,,,47404,Retail: telecom equipment,"47404,77330,47401",Retail: telecom equipment; 77330; Retail: computers & peripherals,,sni_code,high,B2C,Telecom Equipment,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562365725,Verklighetsbolaget AB,AB,Aktiebolag,19840108.0,active,TIVOLIVÄGEN 1,MAGNUS HOLMBERG,23193,TRELLEBORG,,,47401,Retail: computers & peripherals,"47401,63920",Retail: computers & peripherals; 63920,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594931114,Verto Group Sweden AB,AB,Aktiebolag,20240816.0,active,KOBACKAVÄGEN 11,SABER MOLANAEI,43542,MÖLNLYCKE,,,47403,Retail: consumer electronics,"47403,47552,43320",Retail: consumer electronics; 47552; 43320,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591059133,Vici Capital AB,AB,Aktiebolag,20170330.0,active,NASTAGATAN 11 C,REKLAMSSON AB,70227,ÖREBRO,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565808481,Videoforce Scandinavia AB,AB,Aktiebolag,20000101.0,active,HÄSTHOVSVÄGEN 9,,58564,LINGHEM,,,90390,,"90390,47403",90390; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567509855,Viewnet Enterprise AB,AB,Aktiebolag,20080131.0,active,STORA WÄSBY,,19437,UPPLANDS VÄSBY,,,47401,Retail: computers & peripherals,"47401,62201",Retail: computers & peripherals; 62201,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165560974650,Vinnersrum Aktiebolag,AB,Aktiebolag,19720101.0,active,YXNERUM,E FREDRIKSSON,57377,YDRE,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169697984582,Vintage Car Audio i Skåne kommanditbolag,HB/KB,Handelsbolag / Kommanditbolag,20221118.0,active,PRINS CARLSGATAN 21 B,,26337,HÖGANÄS,,,47401,Retail: computers & peripherals,"47401,95101,47403,95290",Retail: computers & peripherals; Repair: computers; Retail: consumer electronics; 95290,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169697776962,Vinyl Junkies Handelsbolag,HB/KB,Handelsbolag / Kommanditbolag,20151217.0,active,FREDSGATAN 11 B,NICKLASSON,14930,NYNÄSHAMN,,,47693,,"47693,47791,47401",47693; 47791; Retail: computers & peripherals,,sni_code,high,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590671615,Vinylbutiken Sthlm AB,AB,Aktiebolag,20160623.0,active,SKEPPARGATAN 27,,11452,STOCKHOLM,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165561866467,Vinylcenter Sweden AB,AB,Aktiebolag,19740101.0,active,PIPPI LÅNGSTRUMPS GATA 44  LGH 1301,,16870,BROMMA,,,26120,,"26120,47403,71123",26120; Retail: consumer electronics; 71123,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169697935352,Vision CO:RE Handelsbolag,HB/KB,Handelsbolag / Kommanditbolag,20200710.0,active,EVENEMANGSGATAN 30,,16956,SOLNA,,,74120,,"74120,47403,73111,59110",74120; Retail: consumer electronics; 73111; 59110,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595594002,Voxera AB,AB,Aktiebolag,20251212.0,active,VÄSTRA BOULEVARDEN 43,,29130,KRISTIANSTAD,,,61900,,"61900,47402,62202",61900; Retail: software; 62202,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169167023853,VÄRNAMO LJUD HANDELSBOLAG,HB/KB,Handelsbolag / Kommanditbolag,19900910.0,active,JÖNKÖPINGSVÄGEN 34,,33134,VÄRNAMO,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566603857,VÄSTKUSTENS IT-TJÄNST AB,AB,Aktiebolag,20040422.0,active,VAGNVÄGEN 16 A,,43232,VARBERG,,,62201,,"62201,47401",62201; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569271033,Värja Juridik AB,AB,Aktiebolag,20130330.0,active,BOX 111,ADVOKATBYRÅN BALK AB,97104,LULEÅ,,,69102,,"69102,62201,69201,46420,47401",69102; 62201; 69201; 46420; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567092167,Värmlands IT-service AB,AB,Aktiebolag,20060824.0,active,DÖMLEVÄGEN 8,,66991,DEJE,,,95101,Repair: computers,"95101,33120,46431,78201,95311",Repair: computers; 33120; 46431; 78201; 95311,,sni_name_confirmed,medium,Service,Computer Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595066498,Värmlandsljud AB,AB,Aktiebolag,20241129.0,active,STENSTA 9,EMIL BENGTSSON,68194,KRISTINEHAMN,,,90390,,"90390,47403",90390; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566767710,Västmanlands IT AB,AB,Aktiebolag,20050224.0,active,OMFORMARGATAN 14,,72137,VÄSTERÅS,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565069662,Vårgårda Stadsnät AB,AB,Aktiebolag,19950205.0,active,SKATTEGÅRDSGATAN 5,,44735,VÅRGÅRDA,,,77390,,"77390,47402",77390; Retail: software,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594955998,W Sales Consulting AB,AB,Aktiebolag,20240906.0,active,GÖTGATAN 59 B,MONIKA FREDRIKSSON,11621,STOCKHOLM,,,47402,Retail: software,"47402,47403",Retail: software; Retail: consumer electronics,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590746854,WCS Sverige AB,AB,Aktiebolag,20160908.0,active,PETTERSTORP 3,,64591,STRÄNGNÄS,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569628125,WE2U AB,AB,Aktiebolag,20140220.0,active,GAMLESTADSVÄGEN 1,,41511,GÖTEBORG,,,61100,,"61100,46501,63910,62201,47402",61100; Wholesale: computers & peripherals; 63910; 62201; Retail: software,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565399127,WEKUDATA AKTIEBOLAG,AB,Aktiebolag,19970416.0,active,LANTMANNAGATAN 6,,31232,LAHOLM,,,47401,Retail: computers & peripherals,"47401,62201",Retail: computers & peripherals; 62201,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169696236679,WERST TEKNIK HANDELSBOLAG,HB/KB,Handelsbolag / Kommanditbolag,19960212.0,active,HEDEVIKEN 318,,84692,HEDE,,,47403,Retail: consumer electronics,"47403,47691",Retail: consumer electronics; 47691,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165564124872,WILLIAM ERICSSONS RADIO & TV AKTIEBOLAG,AB,Aktiebolag,19901203.0,active,ALBOVÄGEN 3,,27350,BRÖSARP,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565933321,WINDOWS SYSTEM I GÖTEBORG AB,AB,Aktiebolag,20000711.0,active,SOLROSVÄGEN 33,,44370,GRÅBO,,,47401,Retail: computers & peripherals,"47401,62100",Retail: computers & peripherals; 62100,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566658232,WISBY CONSULTING AB,AB,Aktiebolag,20040909.0,active,SÖDERLEDEN 104 A BOX 1303,AZETS NORRKÖPING AB,60043,NORRKÖPING,,,47403,Retail: consumer electronics,"47403,47541",Retail: consumer electronics; 47541,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566615828,WR TV & TELECOM AB,AB,Aktiebolag,20040429.0,active,BOX 182,,24222,HÖRBY,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165564829595,WXW Media AB,AB,Aktiebolag,19940219.0,active,SPORRVÄGEN 35,,18141,LIDINGÖ,,,47401,Retail: computers & peripherals,"47401,70200",Retail: computers & peripherals; 70200,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165590375126,Wavebreaker Systems AB,AB,Aktiebolag,20151126.0,active,ÅKAREVÄGEN 37,,31132,FALKENBERG,,,58290,,"58290,47403,62100,73111",58290; Retail: consumer electronics; 62100; 73111,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568945363,Wawoom AB,AB,Aktiebolag,20120531.0,active,HÖGEN 15,,84672,FUNÄSDALEN,,,62201,,"62201,47401",62201; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566510367,WecoTech Automation AB,AB,Aktiebolag,20031030.0,active,G:A NISSASTIGEN 15 B,,31441,TORUP,,,71122,,"71122,47403",71122; Retail: consumer electronics,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565649109,Wedin Consulting AB,AB,Aktiebolag,19990219.0,active,TROLLSTIGEN 66,,97251,LULEÅ,,,90200,,"90200,95101,47401",90200; Repair: computers; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562817329,Weej Event AB,AB,Aktiebolag,19861217.0,active,VÄSTRA NORRLANDSGATAN 26 E,DAVID ATTERHEM,90329,UMEÅ,,,47403,Retail: consumer electronics,"47403,90200",Retail: consumer electronics; 90200,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568405350,Wenpro AB,AB,Aktiebolag,20110203.0,active,DIABASVÄGEN 5,,31172,FALKENBERG,,,47401,Retail: computers & peripherals,"47401,62201",Retail: computers & peripherals; 62201,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567592471,Westbergs Entreprenad och Försäljning i Länghem AB,AB,Aktiebolag,20080605.0,active,KANELVÄGEN 7,,51444,LÄNGHEM,,,43120,,"43120,47402,43320,47813",43120; Retail: software; 43320; 47813,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566201819,Westbergs Test och Systemutveckling AB,AB,Aktiebolag,20011224.0,active,HYTTAVÄGEN 12,,61830,KOLMÅRDEN,,,62100,,"62100,47401,64993",62100; Retail: computers & peripherals; 64993,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566510359,Westcoast Technologies AB,AB,Aktiebolag,20031030.0,active,G:A NISSASTIGEN 15 B,,31441,TORUP,,,71123,,"71123,47403,64994",71123; Retail: consumer electronics; 64994,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569592784,Westerdahls Teknik AB,AB,Aktiebolag,20140123.0,active,MOGATAN 30,,97253,LULEÅ,,,47403,Retail: consumer electronics,"47403,80090,95210",Retail: consumer electronics; 80090; 95210,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594955899,WiGrow AB,AB,Aktiebolag,20240906.0,active,SMÅBRUKARVÄGEN 14,,16344,SPÅNGA,,,47401,Retail: computers & peripherals,"47401,33120,46649",Retail: computers & peripherals; 33120; 46649,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568352552,Wikona AB,AB,Aktiebolag,20101223.0,active,ARTURS VÄG 4,,43952,ÅSA,,,77390,,"77390,47402",77390; Retail: software,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565584488,Wildmark Ullared AB,AB,Aktiebolag,19980820.0,active,DANSKA VÄGEN 6,WILDMARK I ULLARED AB,31160,ULLARED,,,47789,,"47789,47403",47789; Retail: consumer electronics,,sni_code,high,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567929632,Winn Scandinavia AB,AB,Aktiebolag,20091105.0,active,IDROTTSVÄGEN 37,,70232,ÖREBRO,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567844369,Winquist Data AB,AB,Aktiebolag,20090625.0,active,NORRA STYCKEBO 1,,33177,RYDAHOLM,,,47401,Retail: computers & peripherals,"47401,62201,2400,74200",Retail: computers & peripherals; 62201; 2400; 74200,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169697119171,Wrapaport Kommanditbolag,HB/KB,Handelsbolag / Kommanditbolag,20050801.0,active,STORMVÄGEN 9,,24335,HÖÖR,,,47401,Retail: computers & peripherals,"47401,47711,95101",Retail: computers & peripherals; 47711; Repair: computers,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165564914157,X-CORE SYSTEMS AB,AB,Aktiebolag,19940820.0,active,DRAGARBRUNNSGATAN 42,,75320,UPPSALA,,,47401,Retail: computers & peripherals,"47401,69201",Retail: computers & peripherals; 69201,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169168968007,X-WAY SYSTEM HANDELSBOLAG,HB/KB,Handelsbolag / Kommanditbolag,19900423.0,active,ÄNGGATAN 14  LGH 1001,LARS LINDSTRAND,44632,ÄLVÄNGEN,,,47401,Retail: computers & peripherals,47401,Retail: computers & peripherals,,sni_code,high,B2C,Computer & Peripherals,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
169696243030,XLNT-IT HANDELSBOLAG,HB/KB,Handelsbolag / Kommanditbolag,19960226.0,active,FÄNKÅLSGRÄND 1,,59558,MANTORP,,,95101,Repair: computers,95101,Repair: computers,,sni_name_confirmed,medium,Service,Computer Repair/Service,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565044947,XTZ Group Aktiebolag,AB,Aktiebolag,19950122.0,active,GAMLA NISSASTIGEN 17,,31441,TORUP,,,47403,Retail: consumer electronics,"47403,47404,68203",Retail: consumer electronics; Retail: telecom equipment; 68203,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566451265,XYZ MASKIN AKTIEBOLAG,AB,Aktiebolag,20030804.0,active,HALLSTAÅSVÄGEN 37,,82435,HUDIKSVALL,,,47522,,"47522,47401,47762",47522; Retail: computers & peripherals; 47762,,sni_code,high,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165593299257,Xbit Teknik & IT Support AB,AB,Aktiebolag,20210813.0,active,ERIKSLUNDSGATAN 7,,74232,ÖSTHAMMAR,,,62201,,"62201,46501,95101,69201",62201; Wholesale: computers & peripherals; Repair: computers; 69201,,sni_name_confirmed,medium,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165594357005,Xboy Skövde City AB,AB,Aktiebolag,20230526.0,active,RÅDHUSGATAN 15,,54141,SKÖVDE,,,47402,Retail: software,"47402,47401,95101",Retail: software; Retail: computers & peripherals; Repair: computers,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562749050,YNGVESSONS RADIO & TV AKTIEBOLAG,AB,Aktiebolag,19860416.0,active,JÄRNVÄGSGATAN 6,,92331,STORUMAN,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566249248,Yngves Elektronik AB,AB,Aktiebolag,20020311.0,active,STALLGÅNGEN 1,,46240,VÄNERSBORG,,,43210,,"43210,47403,47402",43210; Retail: consumer electronics; Retail: software,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569077497,YouControl AB,AB,Aktiebolag,20121025.0,active,BANÉRGATAN 43,,11522,STOCKHOLM,,,47403,Retail: consumer electronics,"47403,71123",Retail: consumer electronics; 71123,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569814147,Ystad TV & Antenn AB,AB,Aktiebolag,20140904.0,active,AKTERGATAN 1,,27155,YSTAD,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566211198,ZCO SYSTEM AB,AB,Aktiebolag,20020107.0,active,SIBYLLEGATAN 4 A,,75231,UPPSALA,,,62100,,"62100,47401",62100; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165020801550,ZETADISPLAY NORWAY AS,AB,Aktiebolag,20180315.0,active,GREV WEDELS PLASS 9 0151 OSLO,,0,Utlandet,,,47403,Retail: consumer electronics,47403,Retail: consumer electronics,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165569455909,ZIDDE AB,AB,Aktiebolag,20131018.0,active,TEGNÉRGATAN 35,,57631,SÄVSJÖ,,,47551,,"47551,47403,56110,46420,93290",47551; Retail: consumer electronics; 56110; 46420; 93290,,sni_code,high,B2C,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165562276328,ZIP AKTIEBOLAG,AB,Aktiebolag,19830514.0,active,SNICKARVÄGEN 7,,95431,GAMMELSTAD,,,62201,,"62201,47401",62201; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165566387139,ZITAC CONSULTING AB,AB,Aktiebolag,20030118.0,active,GRUVGATAN 39,,42130,VÄSTRA FRÖLUNDA,,,62201,,"62201,47401,62100,62900",62201; Retail: computers & peripherals; 62100; 62900,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568316201,Zaekra Nordic AB,AB,Aktiebolag,20101209.0,active,VILLBERGA LÅNGARNÖ 17,LARS JANSSON,74951,GRILLBY,,,62201,,"62201,47401,64211,62100",62201; Retail: computers & peripherals; 64211; 62100,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567928022,Zalutions AB,AB,Aktiebolag,20091105.0,active,LILJEGATAN 4,,24460,FURULUND,,,62100,,"62100,62201,47401,58290",62100; 62201; Retail: computers & peripherals; 58290,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165567869242,ZetaByte Group AB,AB,Aktiebolag,20090813.0,active,GENERALSGATAN 40  LGH. 1308,HARTIKAINEN,17772,JÄRFÄLLA,,,62100,,"62100,18130,47401",62100; 18130; Retail: computers & peripherals,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165568899024,Zimm AB,AB,Aktiebolag,20120406.0,active,TORPAVÄGEN 92,,43295,VARBERG,,,47403,Retail: consumer electronics,"47403,90390,62100,62201",Retail: consumer electronics; 90390; 62100; 62201,,sni_code,high,B2C,Consumer Electronics,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591495287,Zitac Malmö AB,AB,Aktiebolag,20180215.0,active,GRUVGATAN 39,ZITAC CONSULTING AB,42130,VÄSTRA FRÖLUNDA,,,62201,,"62201,62100,47401,62900",62201; 62100; Retail: computers & peripherals; 62900,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165565203832,Zodiac Sverige AB,AB,Aktiebolag,19950723.0,active,STAFFANS VÄG 2 C,,19278,SOLLENTUNA,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165595586529,Zogu PPS AB,AB,Aktiebolag,20251205.0,active,FÖRARGATAN 15,JOHAN BERGMAN,94235,ÄLVSBYN,,,62100,,"62100,46501,62201,47401,62900",62100; Wholesale: computers & peripherals; 62201; Retail: computers & peripherals; 62900,,sni_code,high,,,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
165591138119,Zomson AB,AB,Aktiebolag,20170601.0,active,KULLAGATAN 40,,25220,HELSINGBORG,,,47402,Retail: software,47402,Retail: software,,sni_code,high,B2C,Software,Independent,Independent,,,N/A,default,,,,,SCB + Bolagsverket bulk files,2026-04-10,CC-BY-4.0
